Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146	Mean147	Mean148	Mean149	Mean150	Mean151	Mean152	Mean153	Mean154	Mean155	Mean156	Mean157	Mean158	Mean159	Mean160	Mean161	Mean162	Mean163	Mean164	Mean165	Mean166	Mean167	Mean168	Mean169	Mean170	Mean171	Mean172	Mean173	Mean174	Mean175	Mean176	Mean177	Mean178	Mean179	Mean180	Mean181	Mean182	Mean183	Mean184	Mean185	Mean186	Mean187	Mean188	Mean189	Mean190	Mean191	Mean192
159.628	158.840	158.632	157.757	162.378	163.865	151.594	155.594	159.378	161.688	157.552	148.649	152.792	153.128	148.993	160.389	157.691	162.229	156.646	155.441	160.323	159.764	149.267	145.326	162.729	160.483	152.253	162.802	149.542	150.715	145.253	159.674	165.094	155.878	155.247	153.753	164.642	158.059	147.528	146.573	163.531	163.701	158.483	153.559	148.688	152.583	145.562	156.948	155.163	153.188	156.500	154.660	159.878	156.622	149.740	147.215	161.153	159.566	156.038	148.677	148.458	144.927	140.264	160.312	148.333	155.878	151.108	151.083	156.924	149.010	142.622	141.170	156.184	155.802	146.649	140.701	142.917	142.559	136.958	156.889	145.830	145.642	145.549	143.868	147.035	145.014	139.656	137.476	151.236	146.792	140.306	134.111	141.719	135.688	139.799	147.156	169.458	160.163	169.292	170.122	170.205	169.583	161.479	159.514	163.417	166.809	160.924	160.184	161.649	161.062	157.899	165.476	162.271	164.260	162.101	165.656	167.885	169.354	161.066	156.309	164.694	165.014	162.812	166.330	157.021	157.781	158.240	165.851	159.413	162.993	163.920	161.830	172.972	166.958	156.625	162.632	163.812	167.774	164.146	162.319	158.649	159.014	157.743	165.899	159.997	160.125	161.010	157.358	169.156	162.160	159.934	155.490	160.351	161.938	157.389	155.875	152.601	156.826	151.292	164.910	154.590	155.715	156.073	154.757	166.337	161.014	154.479	153.552	156.583	164.059	153.976	148.493	150.840	151.760	157.628	162.017	147.774	152.667	149.073	156.854	157.330	155.146	148.319	149.774	153.868	148.809	145.872	145.083	149.708	146.108	143.535	158.253
158.184	159.941	158.927	158.083	163.753	164.226	150.750	156.451	161.812	162.122	158.049	148.503	152.615	153.073	149.128	162.205	157.365	160.292	157.490	154.705	160.271	157.615	149.847	146.427	164.438	158.646	152.854	162.969	149.885	148.170	145.125	159.479	164.094	155.306	152.712	154.458	166.608	157.812	145.469	149.819	163.184	162.153	158.601	153.111	148.826	151.403	145.420	156.497	157.146	153.306	156.312	154.038	159.767	156.521	150.146	146.684	161.278	156.156	156.167	147.601	148.778	146.326	141.958	159.483	151.587	154.111	148.840	148.983	155.215	147.632	143.372	142.094	156.330	156.486	143.149	141.962	143.882	141.566	135.830	158.174	146.698	143.983	145.330	144.368	148.615	142.160	136.976	137.069	154.330	145.247	138.601	135.403	142.747	138.184	139.031	148.420	168.271	159.090	166.448	170.681	168.865	168.500	161.128	160.865	165.038	166.653	161.660	157.139	162.049	161.566	157.132	164.882	162.583	165.927	162.858	162.087	167.885	167.573	161.024	159.368	164.549	163.976	162.278	165.899	156.774	160.764	157.972	165.260	158.653	165.431	163.837	162.181	173.451	166.052	155.444	162.566	160.983	169.306	164.601	163.097	157.035	158.438	155.281	164.642	156.198	158.795	161.302	156.931	170.323	164.705	161.309	157.628	161.924	161.472	157.924	155.618	152.760	154.736	151.198	163.785	153.823	156.972	157.062	153.198	167.115	160.420	154.830	153.323	155.753	165.465	154.944	149.962	151.674	152.799	156.083	159.510	149.913	149.097	147.486	153.816	156.767	156.274	149.858	149.809	151.712	149.743	147.226	145.705	149.861	146.552	142.361	157.795
158.010	161.243	159.552	156.910	160.396	164.257	150.639	155.628	160.274	161.722	156.156	148.323	153.191	152.479	148.823	162.288	157.184	161.132	156.493	154.017	157.635	157.201	152.726	145.066	160.253	159.062	152.382	161.809	149.122	148.965	143.576	158.993	165.941	153.979	154.024	154.708	163.892	158.604	146.927	146.781	162.663	159.938	157.753	148.941	148.733	152.705	145.413	157.969	158.660	155.163	157.122	154.413	156.271	156.003	147.927	147.014	162.667	157.722	156.260	149.497	148.917	145.948	141.059	160.562	150.122	156.066	151.878	149.979	155.889	149.538	142.281	142.465	155.924	157.712	147.340	140.083	144.549	141.347	138.670	156.288	146.021	143.774	145.396	144.250	147.233	145.271	138.083	137.003	150.007	144.795	140.031	134.378	141.375	135.142	138.101	146.812	170.212	161.962	168.500	170.833	169.333	166.493	162.792	161.010	163.688	167.278	160.757	157.667	161.771	161.222	157.528	165.326	160.812	165.566	160.146	164.490	165.913	169.653	160.090	159.378	165.382	164.243	161.222	165.438	157.705	158.819	158.781	165.083	158.899	162.163	162.965	161.903	171.167	164.146	155.451	159.885	164.868	168.698	164.990	163.132	158.441	158.733	154.854	165.194	159.212	159.056	160.823	159.451	170.455	165.569	162.986	155.274	162.444	161.417	157.260	154.948	153.531	156.288	152.184	163.438	152.451	154.375	157.535	154.660	166.906	159.920	154.795	154.625	154.524	163.149	154.191	148.639	151.684	150.792	155.757	160.757	147.483	149.385	147.635	156.965	157.344	155.434	148.253	147.010	152.483	147.264	145.628	144.854	149.156	147.816	141.684	161.045
157.142	158.462	156.597	157.965	162.747	163.847	150.514	154.674	160.583	160.531	157.736	148.503	151.274	152.319	145.174	160.847	159.045	160.576	156.323	153.226	157.733	158.427	151.215	145.792	163.424	157.917	152.938	160.149	148.368	148.552	142.462	159.156	162.458	154.431	154.073	153.806	161.556	156.972	145.642	147.889	162.719	160.448	158.632	154.153	149.698	150.323	145.941	155.972	154.701	154.750	157.316	155.479	157.792	157.299	148.993	143.351	162.615	156.715	152.556	148.601	149.913	144.781	139.986	159.059	150.878	155.243	149.660	147.958	154.330	150.177	142.083	141.913	154.358	158.326	145.253	141.611	142.618	144.653	135.007	156.771	145.608	145.753	144.090	144.118	150.476	144.899	136.500	139.719	152.198	143.503	140.594	135.056	142.576	138.017	138.056	148.299	168.903	160.188	167.351	171.181	168.806	166.392	160.670	159.045	162.278	164.809	160.434	156.573	162.365	160.531	155.451	163.729	161.688	166.024	161.497	163.708	166.514	168.292	159.851	156.983	165.156	166.156	163.260	166.045	155.997	156.965	154.552	165.927	158.465	162.806	160.247	162.851	172.087	164.031	155.604	159.288	162.802	167.455	162.233	161.243	157.677	158.194	155.861	163.413	157	157.062	157.177	158.934	169.080	163.392	159.146	155.288	161.312	160.142	157.097	154.934	153.208	156.576	150.368	163.257	152.552	153.538	156.035	153.990	164.010	160.115	153.844	154.747	155.580	163.708	151.979	148.878	151.375	153.562	157.924	161.125	149.726	149.660	150.038	154.628	157.524	156.722	148.385	151.076	151.031	149.997	148.056	142.250	147.635	147.083	143.451	158.958
157.639	158.434	157.608	158.965	161.580	163.892	151.045	153.767	161.594	158.514	157.882	150.351	152.868	153.309	147.028	160.573	157.431	160.920	155.479	153.958	158.934	159.021	149.285	144.656	161.247	158.906	153.552	161.833	149.806	147.861	142.514	160.111	164.743	154.399	152.344	151.309	162.670	157.201	145.472	147.410	163.323	160.538	157.826	151.819	149.698	153.260	146.073	154.788	155.795	152.014	155.059	152.778	157.378	155.101	149.236	144.431	161.524	158.892	153.493	146.878	147.056	145.323	141.559	160.031	149.080	154.316	151.278	148.156	155.115	149.417	142.944	140.503	156.615	156.115	146.108	139.899	143.861	143.788	134.469	156.566	148.670	145.542	146.292	143.608	150.333	145.351	137.667	137.177	150.906	146.642	142.163	133.361	142.372	137.368	138.094	146.524	168.521	161.253	167.934	171.677	169.760	167.965	161.524	160.747	161.677	167.122	161.944	158.094	162.656	160.490	157.135	164.552	163.979	164.056	161.128	164.774	165.917	166.882	160.351	157.566	164.358	163.663	160.573	164.167	155.903	159.865	155.472	166.611	160.003	160.858	162.670	160.715	171.080	166.382	155.208	160.316	161.344	167.181	162.635	158.583	157.851	158.698	154.253	163.854	156.288	156.302	158.951	157.444	169.715	165.490	160.222	155.142	160.990	160.590	158.062	155.747	154.646	155.806	152.122	162.559	154.351	154.323	156.451	154.875	166.250	160.479	153.965	154.295	156.378	163.785	152.990	150.226	153.153	150.378	156.944	160.951	148.274	152.267	149.420	154.788	157.271	156.580	148.378	148.139	151.656	148.733	148.212	144.979	148.622	147.340	142.872	158.382
157.247	158.899	158.281	159.646	163.222	166.684	152.542	154.458	163.528	163.354	159.375	151.438	152.750	153.045	149.549	162.812	158.059	160.066	155.347	155.476	160.146	159.389	151.576	145.719	164.997	158.549	155.972	164.625	150.847	149.132	145.483	162.288	165.219	155.344	154.444	154.403	165.312	158.410	148.250	148.962	163.896	161.479	157.878	152.340	152.149	152.608	147.444	159.792	156.066	154.535	157.677	155.694	158.309	157.590	150.868	145.181	162.969	159.451	154.642	150.316	150.118	148.771	142.597	161.993	151.507	159.681	151.497	150.538	158.219	151.913	146.795	144.135	156.684	157	149.045	140.653	143.740	143.458	138.882	159.413	149.097	147.611	147.663	145.115	150.569	146.160	140.177	140.170	150.976	147.115	143.792	135.951	143.524	138.733	138.920	148.899	171.736	161.115	168.792	173.337	170.090	170.510	161.580	160.531	165.281	166.608	163.833	159.962	163.010	162.031	156.594	166.747	161.306	167.083	162.344	165.649	167.830	171.219	160.969	159.774	166.396	166.111	163.927	165.469	160.104	160.389	157.438	168.826	160.021	164.038	162.983	163.587	171.431	166.351	156.934	161.049	164.340	168.264	165.344	161.271	160.368	162.003	156.573	164.976	159.208	158.896	161.194	159.691	170.292	166.181	161.174	155.632	160.399	161.729	157.184	157.441	154.792	157.615	153.337	165.969	154.538	154.913	157.806	157.285	169.028	163.358	156.868	155.115	157.990	163.455	153.778	150.861	149.344	153.135	157.625	161.993	149.347	151.521	149.295	157.104	157.517	157.938	150.326	150.590	153.465	149.108	149.559	145.062	148.441	147.670	143.691	161.215
158.299	156.597	157.955	159.358	163.035	164.635	152.222	155.576	161.062	159.132	158.219	146.983	152.826	152.142	149.385	164.934	155.715	160.681	156.156	152.080	161.653	159.028	150.649	143.503	165.622	159.163	156.927	159.889	151.312	148.427	143.299	160.743	163.830	155.524	155.681	152.882	163.493	158.628	148.111	148.983	163.389	161.021	156.753	149.642	150.715	152.708	147.288	157.354	156.229	153.465	155.201	155.181	159.024	157.052	150.726	144.392	162.590	159.712	154.434	147.483	151.069	146.833	142.903	160.559	152.990	158.160	149.833	149.101	159.649	153.090	143.003	141.601	155.854	158.375	147.837	141.132	143.656	145.910	138.146	158.392	150.337	146.201	147.743	144.635	149.115	145.215	139.059	137.340	151.816	146.076	141.792	136.753	144.160	138.267	139.771	148.493	170.208	161.438	169.424	172.708	170.899	169.792	161.010	158.556	162.292	166.736	162.559	158.135	164.819	163.944	159.455	167.743	158.372	166.368	161.628	164.979	166.278	166.587	160.191	158.274	163.677	164.830	161.549	164.132	157.042	159.281	155.983	167.010	160.510	161.903	163.184	165.104	170.649	166.361	157.569	160.424	163.833	169.719	165.597	161.948	157.583	160.958	156.302	164.771	157.403	160.045	160.198	160	171.122	165.153	160.858	157.806	159.750	162.292	156	154.729	155.524	156.573	152.267	165.774	152.983	154.920	156.865	155.444	166.278	159.854	154.292	154.049	158.132	163.451	154.469	151.781	150.191	153.087	155.979	162.257	149.958	151.476	149.198	157.410	158.323	156.038	149.458	151.132	154.476	150.201	148.677	145.438	149.632	148.160	141.740	161.323
160.448	158.566	157.899	160.073	162.260	166.622	153.299	155.507	160.927	159.785	159.781	151.507	153.972	153.243	146.885	164.111	156.517	161.240	158.587	153.538	159.781	159.861	151.420	146.986	164.191	158.701	157.312	160.889	150.153	149.403	144.243	161.299	164.243	156.278	155.438	152.438	163.615	157.771	148.205	149.285	163.854	163.462	157.656	151.757	152.319	152.851	147.948	158.608	156.441	156.569	155.896	155.625	159.149	158.861	152.062	146.146	162.767	158.823	155.542	145.882	151.358	147.611	141.615	162.069	153.590	155.875	150.795	148.868	157.181	152.375	144.486	142.882	159.517	159.403	149.337	140.507	145.972	146.611	138.726	157.958	148.493	148.747	147.729	145.531	149.625	149.385	141.826	140.059	153.906	148.010	144.691	138.292	143.337	138.917	141.365	149.417	170.684	161.962	170.615	170.691	171.906	170.806	163.090	159.691	162.330	168.875	163.618	158.750	165.358	162.608	156.812	166.979	161.142	164.837	161.656	166.507	167.531	169.222	161.712	159.993	166.111	167.493	162.073	164.420	158.726	161.104	156.750	167.062	160.038	162.198	163.413	165.438	174.170	167.240	159.365	161.955	164.229	168.365	167.330	160.656	159.205	160.733	156.483	166.583	158.285	158.549	160.503	157.997	171.399	166.872	162.375	156.733	162.507	163.247	157.812	155.104	157.028	157.837	155.160	165.382	155.580	155.889	159.267	155.344	167.326	162.799	155.826	155.524	159	164.944	155.142	151.823	155.556	155.979	156.816	161.903	149.312	151.875	150.747	157.375	158.503	159.049	149.910	150.455	153.896	151.535	151.552	144.948	150.538	151.125	145.278	161.771
159.375	159.826	159.604	161.410	165.719	166.792	151.753	155.090	161.583	159.767	159.903	151.521	153.358	156.135	146.438	163.198	158.062	162.035	157.208	153.660	158.597	157.156	150.056	143.385	162.378	158.253	155.132	160.646	151.031	150.882	143.052	161.830	163.427	155.764	155.795	152.948	163.660	158.469	146.615	147.483	164.559	161.111	157.910	149.361	151.299	153.330	146.441	158.983	154.743	154.375	156.628	155.160	160.733	158.712	151	145.226	164.306	158.090	155.802	146.507	150.174	147.097	140.868	160.017	152.073	155.066	150.003	149.354	158.024	153.358	145.226	140.684	159.208	156.663	148.514	140.896	147.740	144.622	138.184	157.236	148.076	147.038	148.111	144.351	149.781	146.792	141.767	138.507	151.785	145.292	142.635	138.806	141.455	140.292	138.691	147.517	170.017	161.562	168.608	170.330	171.281	168.260	161.372	159.649	163.479	166.882	162.847	159.212	165.844	163.049	157.076	167.240	162.292	165.948	161.774	165.087	166.132	167.542	158.944	156.972	164.226	168.778	162.108	165.094	157.865	160.701	156.156	167.309	160.663	162.427	162.597	162.233	170.330	167.604	155.774	163.108	163.142	169.274	167.924	162.931	159.271	162.816	156.986	165.330	157.302	159.462	159.781	156.215	171.458	165.406	159.667	158.538	160.785	161.521	156.549	154.951	155.406	157.115	153.920	165.111	153.451	156.535	158.601	155.965	167.538	161.733	153.677	153.201	159.767	164.309	155.073	149.531	151.340	153.309	157.101	163.174	150.910	152.038	151.347	157.177	157.507	158.031	151.111	150.264	152.181	151.774	150.882	146.413	149.292	148.847	143.938	160.868
160.573	157.701	157.229	158.812	162.535	164.285	151.941	156.306	160.111	161.483	159.618	147.781	152.420	153.069	146.740	162.851	156.052	160.726	155.910	152.399	160.458	158.128	149.444	144.583	163.486	157.483	155.517	158.698	150.976	149.812	143.351	159.635	162.132	155	154.104	152.385	162.271	156.642	147.236	149.014	161.542	161.285	158.812	146.833	150.382	152.174	144.240	156.365	153.646	153.785	155.083	153.281	157.913	155.691	147.535	144.365	161.358	156.868	154.128	146.351	148.257	146.375	140.201	160.458	151.097	154.858	150.059	148.677	155.854	149.299	142.646	141.295	156.990	156.271	149.472	141.694	144.722	143.472	137.104	158.479	146.740	145.951	148.691	144.267	149.535	145.087	139.562	138.722	152.365	144.990	142.333	136.587	141.642	141.170	137.872	147.458	166.323	161.681	168.455	168.944	168.667	169.573	163.340	158.260	161.552	167.201	161.528	156.976	162.188	163.302	155.580	162.601	159.646	165.667	160.962	165.663	167.642	167.312	159.913	155.184	163.365	165.517	160.997	165.660	158.358	161.139	155.285	166.045	159.174	163.236	161.517	162.073	170.594	165.250	156.240	158.785	163.097	169.191	164.219	161.083	158.066	161.021	156.382	167.438	157.858	157.635	158.340	157.191	169.024	164.510	159.660	153.194	160.014	160.604	156.785	152.267	154.920	157.062	149.698	166.125	154.354	155.455	155.354	155.170	167.351	160.528	154.455	153.854	157.038	160.927	155.375	151.469	150.726	154.056	156.531	161.635	149.281	152.483	149.927	154.417	155.569	154.618	149.972	151.108	150.743	147.760	149.108	145.524	148.486	148.264	140.590	160.792
159.465	158.990	158.590	158.295	162.316	164.146	152.677	156.181	160.705	162.160	159.854	149.444	152.434	154.375	148.326	161.111	156.361	158.875	155.913	152.260	158.677	157.868	152.056	146.014	161.632	158.851	157.177	159.865	151.056	148.347	142.920	160.257	163.990	154.830	155.069	154.073	159.844	157.118	146.493	147.906	161.056	160.875	159.663	147.278	151.674	151.809	148.597	157.142	155.295	155.003	155.538	154.385	159.764	158.135	148.840	146.583	162.128	157.427	155.250	146.642	149.253	145.101	141.438	161.583	151.594	158.007	152.306	148.080	158.639	151.038	143.712	141.747	157.035	157.833	149.167	139.785	145.837	144.253	137.712	157.691	148.531	147.306	146.708	144.569	149.201	145.531	139.372	137.635	153.122	145.906	144.319	137.049	143.441	139.823	137.201	147.236	171.493	162.031	170.354	173.191	171.663	169.524	161.885	158.215	162.743	165.451	162.594	158.823	164.337	161.233	157.146	168.531	162.556	164.604	160.236	164.576	167.524	165.799	160.122	156.319	164.958	164.021	162.583	164.490	157.219	160.052	154.382	167.194	160.076	162.420	161.378	165.507	171.295	166.097	157.444	160.250	164.844	169.712	165.882	158.625	159.698	160.618	153.608	164.590	158.427	157.917	157.719	158.965	169.698	165.215	159.292	154.122	158.576	160.132	156.705	153.212	152.385	155.455	150.712	165.424	153.997	155.924	154.920	153.736	165.622	161.205	155.726	154.160	155.872	162.802	156.069	148.882	150.062	153.497	155.490	162.094	147.955	153.049	151.944	155.958	156.920	157.865	149.684	152.958	153.219	150.639	148.965	146.837	150.667	148.090	143.184	160.191
157.212	158.177	158.014	158.573	161.983	163.944	152.500	156.031	159.424	158.521	158.149	149.392	150.969	153.396	146.312	159.660	156.736	159.785	156.778	153.170	158.344	158.451	152.212	143.031	161.785	158.465	155.170	159.132	149.201	149.351	143.743	160.337	161.861	154.215	153.215	152.865	161.420	157.122	147.163	147.128	162.288	159.990	158.649	147.868	151.309	151.778	146.781	157.014	152.635	153.660	155.181	154.062	157.427	156.691	147.892	145.955	160.281	157.316	154.170	145.163	148.507	148.385	138.681	161.191	150.462	156.278	150.253	147.927	156.868	151.503	144.559	140.517	157.382	157.253	147.299	141.135	145.781	145.090	136.667	157.556	148.538	145.642	145.698	144.208	149.274	143.125	139.375	140.198	150.580	145.691	143.774	137.410	142.351	139.087	137.604	148.889	169.358	163.427	166.674	171.323	169.760	168.934	161.340	159.538	160.698	165.427	160.948	156.014	163.549	160.444	156.917	164.649	159.715	163.049	159.906	164.101	165.365	168.059	158.698	153.618	163.104	163.292	162.642	164.045	158.740	159.431	153.674	166.399	160.309	162.410	161.809	162.726	169.625	166.628	155.260	159.965	164.090	167.413	164.771	158.649	160.743	158.556	155.097	166.635	157.142	157.208	158.177	158.997	168.059	161.844	160.965	154.962	158.222	162.375	156.878	151.552	156.392	157.403	151.913	164.257	154.066	156.031	154.625	154.736	165.587	162.424	155.358	152.222	155.441	162.941	155.285	147.365	149.983	152.490	156.396	160.885	149.007	152.507	150.799	156.264	155.535	155.646	149.007	148.108	151.056	150.552	149.927	144.219	149.781	149.340	141.976	159.931
159.958	158.747	160.455	157.642	161.667	163.264	152.920	152.458	159.750	160.583	160.628	147.208	152.017	152.781	147.118	163.139	158.722	160.608	155.188	151.448	159.111	155.174	152.035	145.104	161.316	157.118	154.323	158.913	147.642	150.087	142.368	160.549	161.976	156.229	153.406	154.024	163.573	156.986	148.351	146.281	160.622	159.948	158.378	148.490	151.816	154.142	145.059	157.684	154.316	153.764	155.372	154.316	158.993	156.267	148.198	142.851	159.993	158.247	154.997	144.573	148.253	147.663	140.361	159.733	150.198	156.306	151.587	146.243	156.049	148.944	143.722	140.788	156.069	156.844	146.288	138.660	143.549	144.292	135.719	156.955	146.747	146.010	144.931	142.955	149.670	144.924	138.465	137.368	150.021	145.722	144.014	137.205	142.983	137.132	136.378	148.413	169.420	160.684	169.191	170.885	169.347	169.240	161.316	160.642	161.281	167.562	160.510	156.917	160.844	162.858	156.576	163.538	161.490	165.413	160.924	165.410	165.479	167.163	159.965	154.705	164.552	165.365	163.556	162.042	160.115	160.875	152.969	166.924	159.295	163.729	162.889	165.431	171.056	165.035	156.771	157.403	162.222	166.507	162.660	158.896	159.267	160.247	154.764	167.403	156.170	157.740	157.601	158.444	170.333	164.274	159.726	154.253	158.448	161.889	157.545	152.792	153.295	156.399	151.115	164.788	155.045	154.097	156.233	154.469	165.969	159.865	155.191	153.049	156.406	162.163	155.569	149.003	151.149	152.087	155.420	161.667	148.056	153.372	151.667	155.882	157.035	154.542	148.312	149.750	152.389	149.736	149.972	145.372	149.597	148.399	140.288	158.149
70.632	71.434	72.674	74.486	77.642	78.865	74.097	79.226	71.819	73.156	70.285	80.156	74.264	74.941	78.229	83	65.958	74.049	70.892	75.701	74.986	76.031	75.583	74.128	69.778	71.736	71.642	82.021	74.177	72.774	82.052	84.934	72.941	67.562	69.479	69.698	72.076	72.760	68.424	73.021	70.264	68.556	67.830	76.226	72.462	69.608	76.087	79.826	69.139	69.208	69.038	68.851	72.771	74.656	73.219	70.767	65.299	72.427	67.170	75.066	72.135	68.653	74.531	78.837	64.698	67.403	67.743	68.045	68	68.747	67.802	72.250	68.149	66.080	60.208	70.788	68.844	64.427	71.382	75.861	61.833	63.337	64.427	66.833	68.406	65.972	62.556	68.715	69.559	60.764	60.149	63.503	63.833	58.913	63.302	72.729	87.854	93.847	82.351	88.941	85.736	86.854	80.753	85.573	83.201	91.806	83.309	89.740	88.365	84.906	85.219	86.653	80.684	88.552	89.549	87.420	84.608	84.677	83.670	83.681	80.205	90.128	83.972	87.049	84.910	82.010	86.097	90.455	81.462	86.528	84.052	84.708	82.073	80.715	80.552	80.719	86.083	90.118	84.601	85.288	84.764	81.479	84.979	88.750	80.052	86.500	86.566	84.594	81.111	81.479	81.236	82.667	81.059	85.628	79.181	82.851	81.212	81.448	80.528	86.910	74.170	81.406	78.812	78.674	77.868	79.285	78.969	81.538	76.816	83.483	80.413	81.014	78.587	77.003	80.910	86.288	70.760	78.066	82.073	81.656	78.528	77.740	74.785	79.465	73.944	80.458	74.090	78.431	73.497	76.080	71.507	82.427
68.580	68.708	68.392	72.726	75.507	76.274	72.559	76.847	69.243	69.170	66.694	77.267	71.493	70.868	75.781	82.382	63.705	71.278	66.396	72.312	72.733	73.740	72.094	72.819	66.406	68.347	66.278	79.681	71.642	69.003	79.215	84.844	69.486	65.122	66.122	66.410	68.892	69.469	65.219	70.962	68.604	64.677	64.389	73.278	68.694	67.622	72.403	78.778	64.358	66.038	65.903	66.080	69.326	70.660	68.406	69.375	63.625	69.649	64.319	72.910	68.542	63.927	72.111	78.760	62.660	64.257	64.431	66.583	64.847	65.722	66.215	69.677	66.212	63.003	57.892	69.372	64.826	61.705	69.438	74.569	57.993	60.361	60.781	63.396	65.066	64.979	61.056	66.361	67.719	57.608	56.892	61.778	59.997	56.590	62.111	72.108	84.340	90.559	79.299	87.924	84.455	84.792	79.222	82.365	79.250	87.951	81.014	86.698	85.792	81.375	83.222	87.333	77.865	86.472	86.115	85.024	82.708	82.417	81.597	83.319	78.142	89.128	82.747	86.514	82.056	79.920	83.729	89.285	78.264	82.649	80.014	82.615	79.944	77.931	77.323	79	83.396	85.882	79.490	85.122	82.774	79.326	81.615	87.608	78.212	83.122	82.969	82.253	77.556	78.528	77.010	79.528	77.670	83.229	76.108	80.788	79.354	78.354	78.361	86.361	71.090	77.337	76.455	74.434	75.677	75.972	75.757	77.483	74.438	81.986	75.688	79.771	76.955	74.434	79.125	86.160	68.146	74.764	76.538	80.562	75.760	75.083	72.354	77.535	70.688	76.309	68.927	76.274	70.170	73.028	69.833	81.549
66.882	66.455	67.326	72	72.972	75.035	70.958	73.354	67.674	66.778	62.240	75.087	69.024	68.872	73.035	82.545	62.448	69.219	65.149	70.608	70.622	71.618	69.719	71.253	64.115	64.844	63.309	77.677	68.101	67.049	77.667	82.653	67.500	61.493	64.035	65.486	65.708	66.260	63.326	70.201	65.552	61.542	60.500	71.892	66.556	63.344	70.562	78.858	63.316	63.170	64.396	63.795	67.306	67.941	67.514	67.715	62.705	66.573	61.285	69.795	66.750	62.910	70.163	78.670	60.590	62.899	62.191	65.601	63.059	62.035	64.833	67.198	65.188	61.212	54.972	67.194	63.028	60.479	67.622	75.424	57.917	57.306	60.358	63.142	63.243	62.726	58.656	63.674	66.385	55.653	55.226	60.469	59.958	55.774	59.128	73.111	80.958	86.757	76.545	86.858	81.306	83.174	78.344	79.757	77.295	85.587	77.965	85.128	83.271	79.372	81.132	86.587	76.184	84.205	84.913	85.031	80.229	80.656	80.264	82.740	77.021	84.708	81.569	84.691	80.920	78.010	82.646	87.767	76.545	80.017	79.062	80.521	77.639	76.253	75.368	77.215	80.017	82.934	76.094	82.497	79.441	75.615	79.542	88.014	76.420	80.642	79.819	78.701	74.896	76.455	75.920	78.219	74.972	81.372	73.750	80.740	77.236	76.003	76.670	85.889	70.233	75.955	74.226	73.642	72.212	74.076	73.569	75.389	71.128	79.233	72.448	78.691	74.979	71.649	76.271	84.799	65.729	73.486	73.986	77.649	74.288	72.632	69.889	74.653	68.931	73.920	66.090	74.556	67.354	69.451	67.094	80.253
66.052	65.434	66.153	71.215	73.267	75.247	70.201	73.562	65.691	65.698	60.913	73.681	68.132	67.229	74.066	83.156	62.038	66.392	62.976	69.753	67.698	69.823	70.056	70.590	64.899	64.531	61.740	76.788	66.972	65.920	76.639	83.760	67.132	60.708	61.295	65.632	65.576	65.896	63.812	68.003	65.139	60.424	59.438	70.278	65.035	62.608	70.274	80.382	61.743	62.712	60.497	63.955	66.201	67.438	66.385	66.844	63.042	66.139	58.941	68.903	65.604	61.715	69.736	78.781	60.045	60.372	60.292	64.924	60.965	61.531	65.726	65.889	63.684	58.549	55.010	66.215	62.983	58.497	67.184	76.878	57.257	56.872	58.872	62.681	61.819	60.809	60.531	64.944	66.767	55.181	55.549	60.611	58.375	55.604	59.149	72.646	80.271	85.826	75.392	86.667	80.156	81.247	77.750	78.156	75.896	84.431	76.753	85.094	82.531	77.031	80.191	88.087	74.226	82.181	84.340	83.965	78.399	80.576	80.024	81.205	76.403	83.938	80.510	85.188	78.743	76.229	81.118	88.868	74.795	79.837	78.969	79.542	75.816	74.747	74.285	75.802	79.507	81.667	74.965	82.354	79.319	74.347	78.726	87.090	75.788	79.149	80.642	78.632	73.448	74.260	74.802	75.628	73.903	79.962	71.983	80.142	77.590	75.073	74.774	87.156	68.806	74.840	73.559	72.701	71.316	71.076	72.840	72.587	71.597	78.594	70.490	78.528	73.576	69.441	74.625	86.434	65.847	72.979	72.538	77.809	72.250	71.458	68.497	73.889	68.354	73.264	65.174	73.719	65.847	68.420	67.615	81.656
