Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146	Mean147	Mean148	Mean149	Mean150	Mean151	Mean152	Mean153	Mean154	Mean155	Mean156	Mean157	Mean158	Mean159	Mean160	Mean161	Mean162	Mean163	Mean164	Mean165	Mean166	Mean167	Mean168	Mean169	Mean170	Mean171	Mean172	Mean173	Mean174	Mean175	Mean176	Mean177	Mean178	Mean179	Mean180	Mean181	Mean182	Mean183	Mean184	Mean185	Mean186	Mean187	Mean188	Mean189	Mean190	Mean191	Mean192
163.024	160.660	164.781	167.333	170.156	168.847	158.042	158.170	167.938	170.743	158.365	153.306	155.712	156.969	150.767	163.594	157.632	163.288	161.611	170.545	165.573	163.931	163.771	150.514	169.243	167.170	166.712	168.771	166.715	160.306	157.125	163.184	157.549	154.736	155.066	160.542	169.243	160.576	153.076	149.934	163.931	167.941	156.559	157.354	154.826	156.420	147.851	157.385	157.257	156.285	162.257	172.986	168.705	163.757	159.833	150.413	164.792	164.740	159.285	167.375	163.333	155.010	153.153	162.090	152.205	151.372	149.656	156.840	164.490	157.458	147.597	144.059	158.837	160.816	151.247	147.549	147.865	149.389	147.080	156.528	152.986	151.059	154.705	159.552	158.170	151.698	149.385	141.382	155.222	156.948	147.726	154.062	159.816	148.427	147.795	153.913	170.149	162.035	161.903	172.094	178.757	176.826	164.663	160.861	171.472	172.094	161.854	158.708	158.135	160.799	158.986	166.608	160.872	162.993	164.684	167.917	166.403	170.149	167.618	161.882	165.674	166.403	164.427	167.132	165.438	165.396	162.330	170.028	165.420	162.087	161.319	168.337	172.639	173.066	164.469	159.896	175.014	174.816	166.066	161.076	161.844	162.396	156.389	167.969	158.962	159.479	160.615	165.052	169.948	169.049	164.580	159.007	162.083	164.549	160.524	163.910	162.358	162.965	161.924	169.052	153.858	157.028	159.003	161.118	165.149	167.365	159.434	154.247	163.139	162.226	154.747	147.812	152.316	154.087	157.188	162.396	149.990	152.257	151.865	155.486	160.028	160.163	154.118	152.490	157.069	148.861	150.302	152.417	157.205	152.889	150.111	162.083
164.611	164.181	165.670	165.771	167.674	170.434	157.576	155.774	167.972	170.889	159.750	153.021	155.101	153.910	151.139	162.608	156.066	162.545	163.094	173.351	164.521	166.115	164.812	151.021	166.354	169.142	166.826	170.340	167.667	159.799	156.958	163.677	157.087	156.188	156.024	161.545	169.642	160.858	154.681	152.003	163.764	168.986	158.483	155.694	155.399	154.420	145.104	158.194	157.090	156.785	161.285	173.351	168.823	162.003	158.417	147.729	164.757	165.288	161.198	168.292	163.309	155.830	152.844	164.608	151.406	152.323	151.986	157.476	163.635	162.375	148.497	143.705	156.375	161.646	148.375	146.101	145.062	149.479	147.295	155.243	149.868	150.299	149.788	161.587	157.375	153.705	149.535	141.580	155.201	157.906	148.125	152.656	157.382	146.965	144.010	153.635	169.302	161.424	164.094	172.646	177.149	178.257	166.382	159.833	174.295	171.667	162.097	158.115	158.951	162.990	159.538	167.451	160.010	164.910	163.708	167.545	167.566	169.299	168.681	161.615	163.802	167.549	165.635	167.538	167.580	165.878	162.997	169.174	164.979	162.646	160.556	169.271	171.271	174.087	163.958	161.965	174.608	172.326	162.549	161.448	162.337	162.823	155.854	167.042	159.538	159.392	162.517	165.569	170.295	166.938	165.062	159.476	162.080	162.764	160.201	163.729	163	163.340	162.021	168.604	155.139	155.875	156.267	161.847	165.642	166.448	160.455	153.951	163.097	160.941	155.194	146.976	152.392	155.500	158.469	159.385	150.747	153.705	152.424	156.958	158.038	160.715	153.892	150.743	154.976	149.038	149.868	153.170	157.344	154.191	149.469	163.062
166.847	161.858	163.847	166.642	170.788	169.115	158.056	156.406	168.545	171.163	158.865	154.125	154.271	154.694	150.142	164.003	157.177	163.056	162.896	171.087	164.528	163.965	163.698	150.295	165.993	166.681	164.736	169.333	166.080	159.094	153.403	162.965	158.233	155.691	156.056	161.083	169.559	160.517	152.486	151.688	162.719	164.931	157.201	155.476	154.403	155.455	146.101	156.062	157.128	157.986	161.024	172.201	168.295	162.257	159.097	147.146	164.160	165.017	160.747	165.247	163.882	156.083	150.597	164.094	151.698	151.729	152.184	156.816	164.014	159.434	148.462	143.382	155.031	160.233	149.931	146.434	144.816	148.281	147.795	155.774	149.903	150.660	152.767	160.552	157.889	149.781	148.753	140.215	158.243	157.684	150.031	153.785	156.865	146.618	145.528	153.594	169.562	163.257	161.375	173.903	177.361	176.399	166.094	159.431	170.444	172.625	162.073	156.333	158.535	161.792	158.264	165.677	158.965	162.958	163.340	167.816	166.375	170.972	168.274	158.434	165.167	166.410	167.250	165.844	167.771	164.701	162.771	169.649	164.285	162.944	160.931	169.062	171.451	172.396	164.434	159.951	174.052	172.142	163.771	158.719	160.424	162.931	157.649	166.917	161.066	160.559	162.847	163.014	170.885	167.132	165.330	158.042	160.049	164.715	158.812	163.219	163.160	162.559	161.007	169.938	153.229	157.153	155.663	159.260	166.882	168.552	156.819	153.392	162.688	163.424	153.253	147.406	153.215	154.278	157.142	160.809	150.556	151.719	153.319	156.674	159.333	159.559	154.215	151.389	154.278	150.740	150.122	151.882	158.042	150.385	150.521	164.868
166.444	160.920	165.167	166.708	169.163	168.809	158.035	155.274	167.538	170.118	159.590	152.285	153.424	157.556	150.792	164.375	156.670	160.778	160.681	172.750	165.122	163.792	164.990	152.049	166.590	170.205	164.955	168.965	166.674	159.163	157.045	163.264	157.056	156.236	155.851	160.056	168.469	159.861	153.625	150.792	163.632	168.934	157.639	153.413	155.132	155.774	146.906	157.722	155.424	156.590	159.299	172.198	168.608	162.958	160.427	146.733	166.524	165.382	160.753	165.708	163.122	153.434	152.392	164.278	149.438	151.271	151.719	157.656	163.955	157.441	148.330	141.812	155.510	162.132	150.514	143.538	146.323	147.681	148.715	154.247	149.542	150.646	150.351	160.931	158.111	154.628	149.451	141.951	155.545	156.889	148.351	152.924	155.017	146.365	146.021	153.184	169.667	161.778	163.257	173.878	179.069	178.434	166.938	160.101	173.111	172.181	162.340	156.486	159.670	161.087	159.302	165.736	160.938	163.413	162.795	168.941	165.910	168.201	168.312	159.326	164.896	167.490	166.424	166.594	167.281	165.628	163.979	169.931	164.781	161.323	161.854	169.163	173.715	173.038	163.024	156.580	176.146	173.045	165.208	159.469	160.837	162.347	156.417	168.660	158.847	159.517	161.962	163.882	169.691	166.882	165.316	158.538	161.684	163.514	158.128	163.778	163.729	160.573	160.378	169.420	156.660	157.792	158.747	163.118	165.139	166.715	159.198	154.316	161.587	163.264	154.517	147.104	153.156	154.035	155.375	159.611	147.899	150.118	152.583	156.406	157.924	158.299	154.875	148.545	156.413	148.514	150.135	150.694	158.497	151.910	150.184	165.469
164.667	161.278	161.920	166.160	167.844	170.896	157.875	156.816	166.340	168.781	158.517	150.559	154.733	153.611	146.806	163.896	157.156	159.135	161.628	171.330	164.694	163.979	164.622	151.542	167.448	168.771	162.788	166.167	165.361	158.785	155.514	165.049	157.767	152.851	155	160.965	169.632	160.233	154.066	148.844	162.160	168.646	157.312	152.271	153.618	153.778	147.069	156.788	155.118	155.556	159.684	172.167	169.281	164.042	160.080	148.003	165.330	164.840	161.167	165.403	160.295	154.153	152.274	161.889	149.740	151.667	150.726	155.191	164.413	158.222	146.493	143.191	157.903	159.160	150.660	143.934	145.073	147.799	146.722	156.108	149.177	147.965	149.910	158.003	158.750	152.326	151.622	140.889	155.434	155.736	146.441	152.049	157.337	145.076	144.465	152.854	168.017	162.247	164.330	172.229	177.958	176.597	165.215	160.417	171.924	172.361	161.844	158.455	159.410	162.330	160.101	167.955	160.288	163.854	162.844	166.205	167.979	168.962	169.045	157.010	164.434	166.948	164.726	166.826	166.330	166.375	164.035	169.795	162.941	162.226	162.865	168.948	171.431	173.059	163.535	157.361	175.809	173.562	164.271	158.962	160.201	161.816	157.611	166.295	157.503	160.816	161.726	164.149	169.378	166.257	163.212	159.031	161.247	162.274	157.913	162.896	160.931	159.469	160.014	169.094	154.226	156.653	159.403	162.573	166.413	167.899	157.601	151.913	160.969	162.354	155.431	147.545	151.427	155.271	156.684	160.684	151.840	149.441	151.906	155.729	158.885	158.069	152.295	150.049	154.490	146.632	150.219	150.569	155.997	152.083	148.413	163.278
164.385	160.882	162.729	166.337	169.052	167.188	157.531	154.875	166.497	168.198	157.837	151.899	153.878	154.250	149.556	163.729	155.080	160.507	161.163	170.448	161.201	163.826	162.878	152.132	167.201	169.413	164.226	169.438	164.177	157.826	158.559	165.267	157.309	156.208	156.021	159.934	169.014	160.601	150.497	149.767	162.431	166.295	157.587	154.431	154.278	154.330	145.878	155.135	157.111	156.163	159.153	171.281	167.990	161.188	158.906	147.465	164.399	163.976	160.146	166.771	161.181	153.670	151.566	162.743	152.163	151.420	151.920	155.521	164.354	161.188	148.906	142.785	156.649	160.361	150.181	144.153	144.424	148.764	147.323	155.455	148.094	152.132	152.066	160.715	158.757	152.444	147.260	138.726	157.104	155.153	147.635	151.628	155.615	146.875	143.382	152.920	170.889	162.674	161.625	173.635	177.240	176.948	165.899	160.101	172.049	171.781	161.896	156.875	160.062	164.531	158.292	164.760	160.052	163.448	162.358	168.076	166.101	168.295	167.378	159.882	164.913	164.910	164.889	167.764	166.875	165.615	164.771	170.267	162.396	162.264	161.444	168.767	172.139	173.250	163.497	159.521	174.969	174.292	165.767	157.104	159.323	161.257	155.899	166.844	159.080	160.646	159.750	164.698	167.257	168.010	163.920	158.365	159.819	162.212	158.684	160.938	161.660	159.938	161.149	168.903	154.361	157.306	157.080	158.049	165.340	167.837	158.948	153.667	163.306	163.476	155.514	149.108	151.292	154.948	156.142	159.986	149.448	150.503	151.094	154.795	159.622	155.076	154.049	149.170	153.330	147.608	148.674	151.899	155.847	151.451	148.198	162.757
72.819	75.174	73.844	84.042	86.826	86.642	81.667	84.226	78.785	79.191	70.250	79.816	81.406	77.580	80.257	84.958	63.910	70.913	68.826	82.705	77.851	79.774	84.017	72.094	73.795	74.326	73.142	78.806	80.264	76.979	79.229	84.278	65.483	66.066	66.972	74.670	79.816	77.802	79.979	77.399	74.931	72.580	68.410	80.406	74.236	73.302	77.299	78.767	65.878	65.677	69.299	79.764	76.729	74.632	83.549	72.288	69.698	72.941	66.319	80.378	74.632	73.177	73.622	80.066	60.639	67.552	65.472	77.899	74.524	75.819	79.628	71.997	69.076	70.753	61.882	73.628	73.427	68.965	75.156	80.792	61.660	64.278	67.326	77.632	75.174	74.965	78.010	67.365	75.146	65.035	63.201	73.344	72.878	68.778	68.924	71.927	77.438	88.087	80.497	90.330	82.312	84.250	85	79.403	82.872	92.653	84.865	86.257	86.087	83.424	85.965	90.097	74.597	83.476	80.472	86.240	82.247	82.125	83.944	83.830	79.483	90.625	78.545	84.823	82.691	79.663	83.868	90.611	82.927	83.958	83.372	86.969	84.733	82.552	83.698	82.497	84.170	89.771	82.677	87.490	83.333	82.556	83.128	88.292	75.358	81.278	80.424	81.878	81.347	80.062	77.722	79.531	80.917	85.649	77.042	84.583	81.767	79.972	77.351	84.892	75.448	80.917	80.521	83	81.868	81.354	82.733	81.017	80.750	85.278	76.764	82.344	81.333	76.684	78.347	84.736	68.288	75.646	79.010	80.490	79.274	78.667	75.368	76.806	74.326	78.576	70.149	71.344	72.344	68.205	71.812	77.132
68.486	71.486	70.531	81.639	85.608	84.573	80.677	81.490	76.375	75.285	66.351	77.163	77.868	74.913	76.531	84.219	61.740	67.500	64.472	80.819	76.247	77.917	82.312	70.712	73.594	71.677	69.441	77.208	77.132	72.962	74.712	82.101	62.806	63.299	63.344	70.622	76.608	74.736	77.545	75.149	72.184	71.580	63.656	77.816	70.538	71.819	74.771	78.413	62.719	62.691	64.833	77.788	74.431	72.493	80.545	68.122	69.660	70.469	64.312	77.354	72.101	71.080	72.069	79.406	56.462	62.979	61.049	75.233	72.649	72.031	75.892	66.681	67.715	69.826	58.278	70.858	69.597	64.392	72.399	78.521	59.299	60.333	62.010	74.660	72.104	73.007	75.212	63.628	72.472	63.903	61.743	70.340	72.330	67.049	67.701	71.253	73.472	86.184	77.087	88.618	80.094	82.622	83.562	76.583	82.083	90.972	81.444	83.944	83.455	79.243	81.410	88.684	71.681	80.604	78.257	83.389	80.611	80.233	81.049	81.941	76.833	87.760	75.708	83.069	80.236	76.306	80.562	87.934	79.049	78.910	80.319	84.253	82.208	80.201	80.625	79.490	83.524	87.510	79.167	83.931	79.726	79.042	79.604	85.573	72.694	79.451	77.951	79.253	79.247	77.017	73.892	75.125	77.528	81.184	73.830	81.878	77.938	78.569	74.948	83.205	71.010	77.226	76.868	80.809	79.997	79.431	80.458	76.903	77.295	81.292	72.552	78.781	78.330	71.378	74.385	82.715	64.247	72.747	74.146	76.837	75.920	75.406	70.260	73.549	72.059	73.427	65.812	68.816	69.917	65.215	67.986	76.778
67.545	69.944	68.812	81.306	85.160	84.087	78.635	79.528	75.205	72.573	62.615	74.910	76.684	72.920	74.462	82.955	59.115	65.642	61.771	79.812	74.108	76.642	80.715	68.448	71.663	69.354	67.483	75.170	75.538	70.500	73.476	82.361	61.319	60.715	61.163	70.299	76.552	73.559	76.375	72.358	70.951	68.896	60.861	76.705	69.038	69.337	72.500	79.194	61.066	60.580	63.250	77.090	73.660	71.076	78.750	66.691	67.104	67.868	61.760	75.385	69.521	67.774	68.979	78.865	54.267	60.382	58.215	73.108	71.740	72.420	74.278	64.323	65.198	69.014	55.122	68.233	68.674	63.236	70.142	79.892	56.972	58.462	60.236	73.583	71.229	70.243	73.535	62.240	72.510	63.264	59.299	70.135	71.646	64.427	65.306	71.312	73.014	84.490	76.576	88.646	79.257	83.396	82.128	73.472	79.972	89.066	78.712	82.931	80.580	77.625	79.326	89.038	70.243	76.955	76.104	81.785	78.628	79.090	78.208	79.021	75.340	84.694	72.726	81.833	77.774	74.101	77.201	86.740	78.892	77.396	76.983	82.965	80.639	80.146	81.552	77.927	82.778	85.865	75.965	82.427	77.896	75.587	77.469	84.809	70.691	75.889	74.712	77.778	77.705	75.781	70.608	73.194	75.260	79.243	70.472	80.444	76.840	74.781	73.486	82.681	68.274	74.628	73.736	80.149	78.503	78.351	78.469	74.913	75.448	80.142	68.941	76.351	75.736	68.115	72.292	82.403	62.681	68.642	71.094	76.135	73.649	73.677	67.201	71.983	72.451	72.306	62.257	67.962	67.660	61.632	64.719	76.219
64.024	66.708	65.906	80.312	83.889	83.535	77.490	76.378	72.812	69.139	59.896	71.983	73.611	68.587	71.233	81.010	57.066	60.774	59.389	77.920	70.809	74.618	79.049	65.222	68.587	67.392	63.413	72.896	72.587	66.972	69.753	80.330	59.122	58.444	58.490	67.983	74.149	72.146	73.580	69.243	69.153	67.747	58.184	74.667	67.653	66.163	69.507	78.076	58.132	57.076	59.750	75.847	71.177	69.073	77.184	64.215	65.892	65.385	56.396	75.035	66.844	64.740	66.142	78.184	51.278	58.191	56.413	70.938	69.802	69.490	71.931	63.983	64.233	66.507	53.017	65.997	67.003	60.090	66.410	77	55.073	56.483	58.674	72.601	69.681	67.601	72.587	60.399	71.028	60.660	57.503	69.031	69.410	64.135	63.146	70.622	70.743	80.521	72.757	87.830	77.823	82.181	80.222	70.517	79.042	87.104	74.403	80.556	77.833	74.059	74.778	86.559	67.833	75.472	73.601	79.420	75.090	76.219	75.312	76.233	73.253	81.285	69.986	79.076	75.316	69.580	74.035	86.073	74.691	73.764	73.639	82.854	79.632	78.510	79.014	74.354	80.670	84.434	73.549	78.917	76.066	73.128	75.528	83.441	67.476	74.108	72.017	74.875	74.750	72.545	66.674	70.670	71.215	75.875	66.260	78.656	73.003	71.528	68.601	82.441	64.524	72.198	72.490	77.892	76.497	77.115	76.792	72.035	73.979	78.312	65.431	74.781	73.882	64.069	69.566	79.580	60.125	66.191	66.920	73.802	69.108	70.417	64.844	67.003	69.684	68.215	59.858	64.778	65.434	60.007	61.729	76.097
65.812	65.885	65.062	79.417	85.323	84.264	76.531	75.608	73.309	69.188	58.778	70.566	72.979	67.889	70.410	82.101	57.431	60.024	57.885	77.670	71.861	74.382	79.476	65.045	69.118	67.601	62.538	73.545	72.118	67.049	68.882	81.476	58.469	57.705	57.889	68.701	74.188	71.517	73.090	68.878	69.792	67.840	55.851	74.632	67.045	66.948	67.847	79.212	58	57.656	58.823	76.538	72.760	68.757	77.253	64.163	65.740	66.021	57.344	73.628	68.049	64.115	66.576	78.219	52.382	56.049	55.792	71.264	69.274	69.222	71.306	62.920	65.146	65.521	52.007	65.781	66.115	59.122	65.774	79.087	53.983	57.146	58.462	72.941	69.688	69.118	72.080	59.927	71.333	62.059	57.667	68.667	70.524	63.365	62.785	71.993	70.681	80.333	73.615	86.799	77.757	83.295	80.038	70.233	79.625	86.323	72.892	81.247	78.628	74.875	74.979	87.896	66.729	73.625	72.299	79.375	74.396	77.149	74.757	74.424	73.576	80.420	67.920	78.337	74.809	68.455	73.903	87.260	75.451	72.653	72.861	82.972	78.983	77.608	80.222	73.354	82.014	82.163	71.635	79.844	75.819	71.809	73.885	84.719	66.906	70.872	71.316	75.260	74.736	72.101	66.382	68.875	71.528	75.677	65.688	77.153	73.069	69.649	69.455	83.017	64.906	71.090	70.191	77.816	76.545	76.601	76.941	70.149	73.740	77.281	64.108	72.694	73.615	64.194	69.003	80.503	59.493	63.976	65.358	73.906	69.576	70.594	63.976	65.583	69.604	68.976	59.101	65.833	65.507	60.733	60.215	75.785
64.663	64.979	65.337	79.726	86.271	83.976	77.087	75.868	73.556	69.056	56.872	70	73.142	67.483	69.194	83.403	56.542	59.712	56.826	78.125	70.906	73.972	78.993	64.931	68.403	66.115	60.465	72.212	69.691	65.712	68.104	82.365	57.479	57.233	57.062	69.656	74.642	70.969	72.472	68.906	68.899	66.712	55.896	73.274	66.385	65.358	67.948	79.851	56.823	55.986	57.913	76.337	72.115	68.160	78.146	62.681	65.010	65.302	55.785	73.097	67.597	62.997	65.472	79.899	51.417	56.778	54.931	70.240	70.160	68.524	71.049	62.438	65.181	64.913	52.708	64.073	66.684	58.108	65.170	79.632	54.396	56.285	58.177	74.622	70.667	69.062	73.052	59.188	71.281	60.924	58.056	67.035	69.872	62.823	62.670	71.792	69.823	79.642	72.069	87.434	77.948	84.163	79.108	69.309	79.625	86.080	73.351	80.007	77.115	73.333	73.955	87.889	65.858	72.455	72.042	78.278	73.826	76.170	73.872	73.583	72.924	80.312	67.108	77.965	72.205	68.483	71.094	86.986	74.031	72.743	70.910	82.688	79.003	78.219	79.191	72.219	81.382	82.719	70.760	77.743	75.087	72.236	73.438	84.062	67.441	71.049	69.285	75.358	72.524	71.510	64.771	67.361	69.830	73.719	64.465	76.073	71.434	69.229	67.208	82.392	64.368	69.024	68.517	76.618	76.760	76.135	76.024	68.931	72.576	76.205	62.806	73.260	73.062	64.149	68.132	81.969	58.399	63.833	65.215	73.587	69.747	69.542	64.507	64.795	68.021	67.854	59.465	65.104	64.802	59.979	60.670	76.222
64.205	64.240	63.365	79.330	84.865	84.451	76.257	75.934	72.667	67.104	57.184	67.639	71.872	65.649	67.986	82.729	55.965	58.410	56.878	78.243	69.670	72.410	78.819	62.681	66.601	65.205	59.142	70.899	68.646	63.642	66.906	83.354	55.882	54.726	56.160	68.024	73.319	70.031	70.969	66.788	68.191	66.188	54.368	73.003	65.139	66.146	65.639	80.042	55.601	55.059	57.674	76.236	71.208	67.340	77.090	61.965	64.406	64.649	54.552	72.674	65.851	61.688	64.962	79.997	50.715	55.823	53.771	68.833	68.323	67.833	71.358	60.396	63.823	63.938	51.354	63.031	65.559	57.174	63.753	80.524	52.438	54.514	55.997	73.389	70.090	68.528	72.278	58.649	70.635	60.944	54.806	67.559	68.913	60.753	61.003	72.750	70.288	79.486	71.073	86.760	77.910	83.611	77.569	68.927	79.948	86.413	71.997	77.097	76.569	71.948	73.486	87.788	64.878	70.788	71.344	77.854	71.576	74.750	72.312	71.101	72.042	77.438	65.906	76.979	69.656	66.795	70.458	86.410	72.920	70.806	69.153	82.201	77.608	76.785	79.215	69.118	82.111	81.934	68.479	76.639	73.559	71.347	71.597	83.476	66.132	68.944	68.208	72.885	73.566	68.358	63.969	65.514	68.312	71.538	62.531	76.434	70.552	67.365	66.740	81.493	63.587	69.399	67.559	76.264	76.340	76.052	75.462	67.188	73.455	76.069	61.354	70.392	71.642	63.344	66.674	81.469	57.899	62.622	63.427	72.615	66.844	68.059	62.066	63.326	67.778	66.781	57.875	62.910	64.042	59.448	59.247	77.306
62.715	63.806	61.191	78.872	84.972	84.066	75.042	72.764	71.670	65.122	55.753	66.014	69.490	64.281	66.111	81.448	56.031	56.899	54.694	75.660	67.205	71.649	77.514	62.267	66.698	64.056	57.413	69.521	68.358	61.743	65.365	82.476	55.569	55.872	54.986	67.031	72.875	69.188	69.427	65.156	67.802	65.354	53.767	72.319	64.160	64.361	63.510	79.726	54.420	53.906	56.639	73.889	70.038	66.264	74.615	61.299	63.448	62.882	52.826	71.635	63.545	60.896	62.812	79.604	49.424	53.979	52.097	69.066	67.076	67.538	68.799	59.688	63.927	62.875	49.691	61.729	65.240	55.372	62.625	78.917	52.847	52.649	55.635	73.250	68.118	67.767	71.507	56.854	70.653	59.816	54.750	66.264	68.184	60.191	60.229	73.365	68.562	77.688	70.222	85.861	77.382	82.837	77.097	67.576	78.997	84.906	70.538	76.184	74.618	70.903	70.694	88.059	63.722	68.698	69.906	75.837	68.920	73.351	69.281	69.455	70.014	76.552	62.997	75.698	68.312	65.142	67.764	85.792	71.267	69.271	67.903	81.243	77.316	75.153	77.878	67.271	81.330	80.340	67.424	74.295	72.431	69.385	70.903	82.153	63.594	68.201	66.472	72.615	69.698	67.306	61.920	64.344	67.038	69.427	60.851	74.090	67.722	65.757	64.285	81.382	62.417	66.840	65.188	76.670	74.569	74.628	75.128	66.087	72.691	74.076	58.997	69.281	70.247	61.753	65.219	80.663	56.969	61.594	62.344	70.066	66.198	66.524	60.181	61.663	65.615	64.997	55.417	62.708	62.319	58.337	58.569	76.722
62.149	62.205	61.306	77.757	85.128	83.635	73.969	70.927	72.247	64.969	55.632	64.347	68.163	63.618	64.444	82.378	53.972	54.927	53.740	76.375	66.344	70.260	77.111	60.021	64.455	62.812	56.444	68.979	67.045	60.323	64.139	82.389	55.042	54.042	53.785	67.406	71.806	68.646	68.899	64.684	66.951	64.670	52.566	70.188	63.722	64.587	63.059	81.312	54.285	53.812	55.889	73.910	68.868	65.132	73.274	59.878	62.538	61.278	51.233	69.944	62.750	59.983	61.372	79.556	49.681	53.312	52.740	68.163	66.465	66.229	68.646	58.222	61.941	62.247	48.385	60.351	63.729	54.903	61.007	78.823	51.583	53.267	54.635	72.503	68.295	67.444	71.260	56.167	69.715	59.479	54.705	65.312	68.153	58.649	59.750	72.240	66.899	76.934	68.580	84.524	77.479	81.736	76.288	67.229	78.118	84.201	69.090	75.622	74.316	69.549	70.080	86.837	63.688	68.323	69.253	74.267	68.003	71.500	68.142	67.878	70.115	73.625	62.715	74.451	68.142	64.788	66.410	85.076	69.396	68.181	66.562	79.858	76.569	75.323	77.111	66.559	80.750	80.271	66.399	72.740	72.597	70.514	67.747	82.156	64.191	67.108	65.354	72.205	70.306	66.677	62.344	62.747	65.344	68.417	59.774	72.726	66.764	65.719	63.635	80.590	60.785	66.503	64.361	74.479	74.684	73.444	73.726	63.861	71.198	72.927	58.118	68.288	70.316	62.128	63.583	80.764	57.233	60.347	61.104	69.462	64.083	65.694	60.108	59.688	65.465	64.111	55.660	61.587	61.740	58.538	56.632	76.597
61.188	61.872	61.083	77.090	85.451	82.997	74.351	70.417	70.059	63.465	54.191	63.941	66.889	64.267	64.073	82.250	53.604	54.250	52.302	75.510	64.281	69.583	75.444	59.326	64.594	61.580	54.837	66.972	65.681	59.240	63.003	81.396	54.795	53.899	53.104	65.965	70.208	67.677	68.872	63.083	66.354	63.465	52.132	68.333	63.278	63.566	62.108	81.104	52.128	52.913	53.587	72.913	67.785	64.351	73.222	59.066	62.069	60.260	50.094	68.632	61.722	57.764	60.396	80.003	50.295	52.330	52.184	66.649	65.743	65.035	66.854	56.715	62.628	60.847	48.608	59.934	62.549	55.361	59.934	77.719	50.139	52.184	53.774	71.500	66.944	66.601	70.448	55.406	69.691	58.722	52.552	63.892	65.524	58.201	58.667	71.167	66.656	75.986	68.281	83.545	77.365	81.219	74.712	65.726	77.076	83.726	69.049	74.899	72.896	69.705	69.253	87.597	61.896	66.684	66.635	73.809	67.122	70.007	66.125	66.993	67.524	73.677	61.566	72.556	66.701	64.625	64.618	85.229	68.851	67.441	64.882	78.938	75.125	74.372	76.365	64.920	81.031	79.809	64.858	72.222	71.562	70.500	67.347	82.052	63.021	66.677	64.608	70.639	67.299	65.219	59.403	61.663	64.990	67.358	58.396	70.722	66.646	65.326	61.562	81.222	60.031	66.125	62.125	74.052	74.354	72.691	72.569	64.149	71.108	72.486	57.205	66.326	69.285	61.830	61.816	79.038	55.583	59.163	59.507	68.872	62.740	63.722	57.361	59.503	64.604	62.938	54.465	59.892	61.753	56.736	56.764	75.399
